fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,total_acidity,acidity_ratio,sulfur_ratio,alcohol_density_ratio
7.2,0.62,0.06,2.5,0.078,17.0,84.0,0.99746,3.51,0.53,9.7,5,7.88,11.594202898550725,0.202378543112582,9.724700739879292
7.2,0.635,0.07,2.6,0.077,16.0,86.0,0.99748,3.51,0.54,9.7,5,7.905,11.320754716981131,0.18604434832153113,9.724505754501342
6.9,0.56,0.03,1.5,0.086,36.0,46.0,0.99522,3.53,0.57,10.6,5,7.490000000000001,12.29946524064171,0.7825916827895046,10.650911356283032
7.3,0.35,0.24,2.0,0.067,28.0,48.0,0.99576,3.43,0.54,10.0,4,7.89,20.7977207977208,0.5833211808087332,10.042580541495942
8.8,0.31,0.4,2.8,0.109,7.0,16.0,0.99614,3.31,0.79,11.8,7,9.510000000000002,28.29581993569132,0.4374726579588775,11.84572449655671
7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,6,8.425,10.75418994413408,0.7209134671286714,11.8746918114943
7.6,0.715,0.0,2.1,0.068,30.0,35.0,0.99533,3.48,0.65,11.4,6,8.315,10.614525139664805,0.8571183680466273,11.453487787969818
8.4,0.31,0.29,3.1,0.1939999999999999,14.0,26.0,0.99536,3.22,0.78,12.0,6,9.0,27.009646302250804,0.5384408291988769,12.055939559556341
8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,6,9.6,14.402618657937808,0.43477630758974506,10.021345465842243
8.9,0.75,0.14,2.5,0.086,9.0,30.0,0.99824,3.34,0.64,10.5,5,9.790000000000001,11.8508655126498,0.29999000033332224,10.518512582144574
9.0,0.8,0.12,2.4,0.083,8.0,28.0,0.99836,3.33,0.65,10.4,6,9.92,11.235955056179774,0.28570408199707154,10.417084017789174
6.8,0.57,0.0,2.5,0.072,32.0,64.0,0.99491,3.43,0.56,11.2,6,7.37,11.908931698774081,0.4999921876220684,11.257299655245198
7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,5,7.890000000000001,10.892586989409985,0.18604434832153113,9.724993232607801
10.1,0.45,0.23,1.9,0.0819999999999999,10.0,18.0,0.99774,3.22,0.65,9.3,6,10.78,22.394678492239468,0.555524693072607,9.321065608274703
7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,5,7.890000000000001,10.892586989409985,0.18604434832153113,9.724993232607801
7.2,0.63,0.03,2.2,0.08,17.0,88.0,0.99745,3.53,0.58,9.8,6,7.86,11.410459587955627,0.19317962295883,9.825053887412905
7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,6,7.699999999999999,12.013536379018612,0.6278923745959397,10.748367654445001
8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,7,9.000000000000002,26.688102893890676,0.39533964326411014,12.569888580507623
7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,6,7.699999999999999,12.013536379018612,0.6278923745959397,10.748367654445001
8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,7,9.000000000000002,26.688102893890676,0.39533964326411014,12.569888580507623
8.9,0.31,0.36,2.6,0.0559999999999999,10.0,39.0,0.99562,3.4,0.69,11.8,5,9.57,28.617363344051448,0.2564036819568729,11.851911371808523
7.4,0.635,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,7,8.135,11.635220125786164,0.4848337929153662,10.828587470923237
7.4,0.635,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,7,8.135,11.635220125786164,0.4848337929153662,10.828587470923237
6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,7,7.449999999999999,11.505922165820643,0.6110771623798678,10.841196546878137
7.2,0.54,0.27,2.6,0.084,12.0,78.0,0.9964,3.39,0.71,11.0,5,8.01,13.308687615526802,0.15384418148485274,11.039743075070254
6.1,0.56,0.0,2.2,0.079,6.0,9.0,0.9948,3.59,0.54,11.5,6,6.66,10.873440285204989,0.6665926008221309,11.56011258544431
7.4,0.52,0.13,2.4,0.078,34.0,61.0,0.99528,3.43,0.59,10.8,6,8.05,14.203454894433781,0.5573679120014426,10.851217747769471
9.3,0.38,0.48,3.8,0.132,3.0,11.0,0.99577,3.23,0.57,13.2,6,10.160000000000002,24.40944881889764,0.2727024815925825,13.256073189591973
10.0,0.46,0.44,2.9,0.065,4.0,8.0,0.99674,3.33,0.62,12.2,6,10.9,21.691973969631235,0.4999375078115236,12.239902080783354
8.6,0.315,0.4,2.2,0.079,3.0,6.0,0.99512,3.27,0.67,11.9,6,9.315,27.21518987341772,0.4999166805532411,11.958356781091728
5.3,0.715,0.19,1.5,0.161,7.0,62.0,0.99395,3.62,0.61,11.0,5,6.205,7.402234636871508,0.11290140481605136,11.06695507822325
6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,6,7.52,16.54501216545012,0.577764938556921,10.117807340920018
8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,6,9.08,23.26869806094183,0.4050581638207111,11.039743075070254
8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,6,9.139999999999999,13.52657004830918,0.8260689985000327,11.858819745939861
9.6,0.41,0.37,2.3,0.091,10.0,23.0,0.99786,3.24,0.56,10.5,5,10.379999999999999,23.357664233576642,0.4347637059258293,10.522518188924298
8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,6,9.139999999999999,13.52657004830918,0.8260689985000327,11.858819745939861
8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,5,9.34,18.259023354564757,0.4999821434948752,11.254471642750913
8.4,0.67,0.19,2.2,0.093,11.0,75.0,0.99736,3.2,0.59,9.2,4,9.26,12.518628912071534,0.14666471113718482,9.22435229004572
8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,5,9.34,18.259023354564757,0.4999821434948752,11.254471642750913
8.7,0.33,0.38,3.3,0.063,10.0,19.0,0.99468,3.3,0.73,12.0,7,9.41,26.283987915407852,0.526288090100521,12.064181445288938
7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,5,8.02,12.111292962356792,0.3420962606247204,9.824758391145687
7.6,0.4,0.29,1.9,0.078,29.0,66.0,0.9971,3.45,0.59,9.5,6,8.29,18.952618453865334,0.43938728201087857,9.52763012736937
6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,5,7.22,10.801963993453354,0.3199872005119795,10.526737914302327
8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,6,9.480000000000002,29.2358803986711,0.2638852238163359,11.85417357322966
6.2,0.46,0.17,1.6,0.073,7.0,11.0,0.99425,3.61,0.54,11.4,5,6.83,13.449023861171366,0.6363057903826925,11.465929092280614
9.9,0.27,0.49,5.0,0.0819999999999999,9.0,17.0,0.99484,3.19,0.52,12.5,7,10.66,36.53136531365313,0.529380624669137,12.564834546258696
10.1,0.43,0.4,2.6,0.092,13.0,52.0,0.99834,3.22,0.64,10.0,7,10.93,23.4338747099768,0.24999519240014617,10.01662760181902
8.3,0.3,0.49,3.8,0.09,11.0,24.0,0.99498,3.27,0.64,12.1,7,9.090000000000002,27.57475083056479,0.4583142369067955,12.161048463285693
10.2,0.44,0.58,4.1,0.092,11.0,24.0,0.99745,3.29,0.99,12.0,7,11.219999999999999,23.12925170068027,0.4583142369067955,12.030678229485188
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,7,9.06,29.537366548042705,0.49995833680526625,12.473845163367134
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7,9.469999999999999,73.55371900826447,0.47616780153326027,11.953551912568306
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7,9.469999999999999,73.55371900826447,0.47616780153326027,11.953551912568306
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,7,9.06,29.537366548042705,0.49995833680526625,12.473845163367134
8.2,0.31,0.4,2.2,0.0579999999999999,6.0,10.0,0.99536,3.31,0.68,11.2,7,8.91,26.366559485530544,0.5999400059994001,11.252210255585918
10.2,0.34,0.48,2.1,0.052,5.0,9.0,0.99458,3.2,0.69,12.1,7,11.02,29.912023460410552,0.5554938340184424,12.16593939150194
8.5,0.21,0.52,1.9,0.09,9.0,23.0,0.99648,3.36,0.67,10.4,5,9.23,40.28436018957346,0.39128733533324633,10.436737315350031
9.0,0.36,0.52,2.1,0.111,5.0,10.0,0.99568,3.31,0.62,11.3,6,9.879999999999999,24.930747922437675,0.4999500049995001,11.349027800096417
6.4,0.57,0.12,2.3,0.12,25.0,36.0,0.99519,3.47,0.71,11.3,7,7.090000000000001,11.208406304728548,0.6944251548568096,11.354615701524333
8.5,0.47,0.27,1.9,0.0579999999999999,18.0,38.0,0.99518,3.16,0.85,11.1,6,9.24,18.04670912951168,0.4736717454803821,11.153761128640046
7.1,0.56,0.14,1.6,0.078,7.0,18.0,0.99592,3.27,0.62,9.3,5,7.8,12.65597147950089,0.3888672851508249,9.338099445738614
6.6,0.57,0.02,2.1,0.115,6.0,16.0,0.99654,3.38,0.69,9.5,5,7.1899999999999995,11.558669001751314,0.37497656396475215,9.532984125072751
8.5,0.47,0.27,1.9,0.0579999999999999,18.0,38.0,0.99518,3.16,0.85,11.1,6,9.24,18.04670912951168,0.4736717454803821,11.153761128640046
8.5,0.66,0.2,2.1,0.0969999999999999,23.0,113.0,0.99733,3.13,0.48,9.2,5,9.36,12.85930408472012,0.2035380217874178,9.224629761463106
9.0,0.4,0.43,2.4,0.068,29.0,46.0,0.9943,3.2,0.6,12.2,6,9.83,22.443890274314214,0.6304210778026565,12.269938650306749
10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,6,11.14,39.84674329501916,0.5999400059994001,10.930167261642133
8.8,0.33,0.41,5.9,0.073,7.0,13.0,0.99658,3.3,0.62,12.1,7,9.540000000000001,26.586102719033235,0.5384201215291131,12.141524012121454
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,5,7.91,17.51824817518248,0.4861043596616713,9.42828485456369
8.4,0.59,0.29,2.6,0.109,31.0,119.0,0.99801,3.15,0.5,9.1,5,9.28,14.213197969543149,0.2605020125881295,9.118145108766445
7.0,0.4,0.32,3.6,0.061,9.0,29.0,0.99416,3.28,0.49,11.3,7,7.720000000000001,17.456359102244388,0.31033412640943414,11.366379657198037
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,6,9.9,18.163672654690618,0.4705605552614552,10.523783751277888
9.5,0.86,0.26,1.9,0.079,13.0,28.0,0.99712,3.25,0.62,10.0,5,10.62,11.033681765389083,0.4642691332452412,10.028883183568677
7.3,0.52,0.32,2.1,0.07,51.0,70.0,0.99418,3.34,0.82,12.9,6,8.14,14.01151631477927,0.7285610205568491,12.97551751191937
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,6,9.9,18.163672654690618,0.4705605552614552,10.523783751277888
7.4,0.58,0.0,2.0,0.064,7.0,11.0,0.99562,3.45,0.58,11.3,6,7.98,12.736660929432015,0.6363057903826925,11.349711737409857
7.1,0.36,0.3,1.6,0.08,35.0,70.0,0.99693,3.44,0.5,9.4,5,7.76,19.667590027700832,0.49999285724489645,9.428946866881326
7.7,0.39,0.12,1.7,0.0969999999999999,19.0,27.0,0.99596,3.16,0.49,9.4,5,8.209999999999999,19.69309462915601,0.7036776415688307,9.43813004538335
9.7,0.295,0.4,1.5,0.073,14.0,21.0,0.99556,3.14,0.51,10.9,6,10.395,32.77027027027027,0.6666349221465644,10.948611836554301
7.7,0.39,0.12,1.7,0.0969999999999999,19.0,27.0,0.99596,3.16,0.49,9.4,5,8.209999999999999,19.69309462915601,0.7036776415688307,9.43813004538335
7.1,0.34,0.28,2.0,0.0819999999999999,31.0,68.0,0.99694,3.45,0.48,9.4,5,7.72,20.821114369501462,0.4558756488875163,9.428852288001284
7.1,0.34,0.28,2.0,0.0819999999999999,31.0,68.0,0.99694,3.45,0.48,9.4,5,7.72,20.821114369501462,0.4558756488875163,9.428852288001284
7.7,0.6,0.06,2.0,0.079,19.0,41.0,0.99697,3.39,0.62,10.1,6,8.360000000000001,12.811980033277871,0.4634033316260579,10.130696008906988
8.9,0.84,0.34,1.4,0.05,4.0,10.0,0.99554,3.12,0.48,9.1,6,10.08,10.582639714625447,0.3999600039996001,9.140767824497258
6.4,0.69,0.0,1.65,0.055,7.0,12.0,0.99162,3.47,0.53,12.9,6,7.09,9.26193921852388,0.5832847262728106,13.009015550311613
7.5,0.43,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,7,8.23,17.40139211136891,0.49995833680526625,11.558369767324992
8.2,0.43,0.29,1.6,0.081,27.0,45.0,0.99603,3.25,0.54,10.3,5,8.919999999999998,19.025522041763338,0.5999866669629564,10.341053984317742
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7,7.48,18.83656509695291,0.4999375078115236,12.892828364222401
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7,9.719999999999999,31.271477663230243,0.48146364949446313,11.756903412516579
9.1,0.3,0.34,2.0,0.064,12.0,25.0,0.99516,3.26,0.84,11.7,7,9.74,30.232558139534884,0.4799808007679693,11.756903412516579
8.9,0.35,0.4,3.6,0.11,12.0,24.0,0.99549,3.23,0.7,12.0,7,9.65,25.356125356125357,0.499979167534686,12.05436518699334
8.9,0.28,0.45,1.7,0.067,7.0,12.0,0.99354,3.25,0.55,12.3,7,9.629999999999999,31.672597864768683,0.5832847262728106,12.379974636149527
8.9,0.32,0.31,2.0,0.088,12.0,19.0,0.9957,3.17,0.55,10.4,6,9.530000000000001,27.725856697819314,0.6315457081206252,10.444913126443709
7.7,1.005,0.15,2.1,0.102,11.0,32.0,0.99604,3.23,0.48,10.0,5,8.855,7.6540755467196835,0.3437392581481829,10.039757439460262
7.5,0.71,0.0,1.6,0.092,22.0,31.0,0.99635,3.38,0.58,10.0,6,8.21,10.548523206751055,0.7096545272733137,10.036633713052643
8.0,0.58,0.16,2.0,0.12,3.0,7.0,0.99454,3.22,0.58,11.2,6,8.74,13.769363166953529,0.428510212826739,11.261487722967402
8.9,0.38,0.4,2.2,0.068,12.0,28.0,0.99486,3.27,0.75,12.6,7,9.680000000000001,23.35958005249344,0.4285561229956073,12.665098606839154
7.0,0.5,0.14,1.8,0.078,10.0,23.0,0.99636,3.53,0.61,10.4,5,7.64,13.972055888223553,0.4347637059258293,10.437994299249267
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,6,12.32,31.301939058171747,0.3749531308586427,11.942755063125992
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,6,12.32,31.301939058171747,0.3749531308586427,11.942755063125992
7.0,0.51,0.09,2.1,0.062,4.0,9.0,0.99584,3.35,0.54,10.5,5,7.6,13.698630136986301,0.44439506721475397,10.543862467866324
8.2,0.32,0.42,2.3,0.098,3.0,9.0,0.99506,3.27,0.55,12.3,6,8.94,25.54517133956386,0.33329630041106545,12.361063654453
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,7,8.29,13.253012048192772,0.6666296316871284,10.545556805399325
8.6,0.83,0.0,2.8,0.095,17.0,43.0,0.99822,3.33,0.6,10.4,6,9.43,10.348977135980746,0.39533964326411014,10.418545010118011
7.9,0.31,0.32,1.9,0.066,14.0,36.0,0.99364,3.41,0.56,12.6,6,8.530000000000001,25.401929260450164,0.3888780867198134,12.680648927176845
6.4,0.795,0.0,2.2,0.065,28.0,52.0,0.99378,3.49,0.52,11.6,5,7.195,8.040201005025125,0.538451183631084,11.6726035943569
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,7,8.29,13.253012048192772,0.6666296316871284,10.545556805399325
8.1,0.82,0.0,4.1,0.095,5.0,14.0,0.99854,3.36,0.53,9.6,5,8.92,9.866017052375152,0.3571173487608028,9.614036493280189
8.9,0.745,0.18,2.5,0.077,15.0,48.0,0.99739,3.2,0.47,9.7,6,9.825,11.930294906166221,0.3124934897189642,9.725383250283238
10.1,0.37,0.34,2.4,0.085,5.0,17.0,0.99683,3.17,0.65,10.6,7,10.809999999999999,27.223719676549866,0.2941003470384095,10.633708857076934
7.6,0.31,0.34,2.5,0.0819999999999999,26.0,35.0,0.99356,3.22,0.59,12.5,7,8.25,24.437299035369772,0.7428359189737437,12.581021780264907
8.7,0.41,0.41,6.2,0.078,25.0,42.0,0.9953,3.24,0.77,12.6,7,9.52,21.16788321167883,0.5952239232399229,12.659499648347232
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,6,9.610000000000001,17.764471057884233,0.5384477321094331,11.134293624363037
6.9,0.49,0.19,1.7,0.079,13.0,26.0,0.99547,3.38,0.64,9.8,6,7.580000000000001,14.052953156822811,0.4999807699703857,9.844596019970467
6.4,0.39,0.33,3.3,0.046,12.0,53.0,0.99294,3.36,0.62,12.2,6,7.12,16.36828644501279,0.2264108224373125,12.286744415573951
6.9,0.44,0.0,1.4,0.07,32.0,38.0,0.99438,3.32,0.58,11.4,6,7.340000000000001,15.646258503401361,0.8420831030762349,11.46443009714596
7.6,0.78,0.0,1.7,0.076,33.0,45.0,0.99612,3.31,0.62,10.7,6,8.379999999999999,9.731113956466068,0.733317037399169,10.74167770951291
7.1,0.43,0.17,1.8,0.0819999999999999,27.0,51.0,0.99634,3.49,0.64,10.4,5,7.699999999999999,16.473317865429234,0.5294013842865827,10.438203826003171
9.3,0.49,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,6,10.15,18.94093686354379,0.2142704092564817,10.932579085675313
9.3,0.5,0.36,1.8,0.084,6.0,17.0,0.99704,3.27,0.77,10.8,6,10.16,18.562874251497007,0.3529204164460914,10.83206290620236
5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,5,6.255,9.24092409240924,0.7599696012159514,12.996433536843378
8.3,0.33,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,7,9.05,25.075528700906347,0.4499775011249437,12.773318850200148
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,6,9.11,12.792511700468017,0.06493422163348528,9.123081395931708
8.9,0.48,0.53,4.0,0.1009999999999999,3.0,10.0,0.99586,3.21,0.59,12.1,7,9.91,18.503118503118504,0.29997000299970006,12.150302251320467
7.6,0.42,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,9.1,5,8.27,18.052256532066508,0.31110765435939597,9.11969854886555
9.9,0.53,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,0.76,11.6,7,11.0,18.64406779661017,0.5769119824618758,11.633737839735232
8.9,0.48,0.53,4.0,0.1009999999999999,3.0,10.0,0.99586,3.21,0.59,12.1,7,9.91,18.503118503118504,0.29997000299970006,12.150302251320467
11.6,0.23,0.57,1.8,0.074,3.0,8.0,0.9981,3.14,0.7,9.9,6,12.4,50.21645021645021,0.3749531308586427,9.918845807033364
9.1,0.4,0.5,1.8,0.071,7.0,16.0,0.99462,3.21,0.69,12.5,8,10.0,22.693266832917704,0.4374726579588775,12.567613762039775
8.0,0.38,0.44,1.9,0.098,6.0,15.0,0.9956,3.3,0.64,11.4,6,8.82,20.99737532808399,0.3999733351109926,11.450381679389313
10.2,0.29,0.65,2.4,0.075,6.0,17.0,0.99565,3.22,0.63,11.8,6,11.139999999999999,35.05154639175258,0.3529204164460914,11.851554261035504
8.2,0.74,0.09,2.0,0.067,5.0,10.0,0.99418,3.28,0.57,11.8,6,9.03,11.066126855600539,0.4999500049995001,11.869078034158806
7.7,0.61,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,0.6,10.2,6,8.49,12.602291325695582,0.2999850007499625,10.237880156579344
6.6,0.52,0.08,2.4,0.07,13.0,26.0,0.99358,3.4,0.72,12.5,7,7.199999999999999,12.667946257197695,0.4999807699703857,12.580768533988204
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,7,11.94,35.69131832797427,0.29997000299970006,10.946852528823364
8.0,0.62,0.35,2.8,0.086,28.0,52.0,0.997,3.31,0.62,10.8,5,8.969999999999999,12.882447665056361,0.538451183631084,10.832497492477433
9.3,0.33,0.45,1.5,0.057,19.0,37.0,0.99498,3.18,0.89,11.1,7,10.08,28.09667673716012,0.5134996351449961,11.156003135741422
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,5,8.469999999999999,9.727626459143968,0.32608341213682457,9.209946742481879
8.0,0.62,0.33,2.7,0.088,16.0,37.0,0.9972,3.31,0.58,10.7,6,8.95,12.882447665056361,0.4324207453852599,10.730044123545929
9.9,0.32,0.56,2.0,0.073,3.0,8.0,0.99534,3.15,0.73,11.4,6,10.780000000000001,30.841121495327105,0.3749531308586427,11.45337271686057
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,5,9.62,23.180592991913745,0.3749531308586427,11.02016690543695
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,6,7.88,18.897637795275593,0.4428508164169083,9.5300195616191
8.7,0.42,0.45,2.4,0.072,32.0,59.0,0.99617,3.33,0.77,12.0,6,9.569999999999999,20.665083135391924,0.5423636887510381,12.04613670357469
6.8,0.48,0.08,1.8,0.074,40.0,64.0,0.99529,3.12,0.49,9.6,5,7.359999999999999,14.137214137214137,0.6249902345275855,9.645429975183111
8.5,0.34,0.4,4.7,0.055,3.0,9.0,0.99738,3.38,0.66,11.6,7,9.24,24.926686217008797,0.33329630041106545,11.630471836210871
7.9,0.19,0.42,1.6,0.057,18.0,30.0,0.994,3.29,0.69,11.2,6,8.51,41.361256544502616,0.5999800006666445,11.267605633802816
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,7,12.55,28.223844282238442,0.5365722787249092,9.92630470747481
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,7,12.55,28.223844282238442,0.5365722787249092,9.92630470747481
7.9,0.34,0.42,2.0,0.086,8.0,19.0,0.99546,3.35,0.6,11.4,6,8.66,23.167155425219942,0.4210304720804168,11.451992043879212
7.0,0.54,0.09,2.0,0.081,10.0,16.0,0.99479,3.43,0.59,11.5,6,7.63,12.939001848428834,0.6249609399412537,11.560228792006354
9.2,0.31,0.36,2.2,0.079,11.0,31.0,0.99615,3.33,0.86,12.0,7,9.87,29.581993569131832,0.35482726363665684,12.046378557446168
6.6,0.725,0.09,5.5,0.1169999999999999,9.0,17.0,0.99655,3.35,0.49,10.8,6,7.414999999999999,9.09090909090909,0.529380624669137,10.837388992022477
6.6,0.725,0.09,5.5,0.1169999999999999,9.0,17.0,0.99655,3.35,0.49,10.8,6,7.414999999999999,9.09090909090909,0.529380624669137,10.837388992022477
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,5,9.5,16.506717850287906,0.2777623465363035,9.431501214054943
8.4,0.34,0.42,2.1,0.072,23.0,36.0,0.99392,3.11,0.78,12.4,6,9.16,24.633431085043988,0.6388711424682648,12.475853187379267
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,6,8.16,15.071283095723015,0.5599776008959642,12.07389222038878
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,6,8.16,15.071283095723015,0.5599776008959642,12.07389222038878
8.0,0.48,0.34,2.2,0.073,16.0,25.0,0.9936,3.28,0.66,12.4,6,8.82,16.632016632016633,0.639974401023959,12.47987117552335
6.3,0.57,0.28,2.1,0.048,13.0,49.0,0.99374,3.41,0.6,12.8,5,7.15,11.033274956217163,0.2653007081488133,12.880632761084389
9.1,0.3,0.41,2.0,0.068,10.0,24.0,0.99523,3.27,0.85,11.7,7,9.81,30.232558139534884,0.416649306278905,11.756076484832652
8.1,0.78,0.1,3.3,0.09,4.0,13.0,0.99855,3.36,0.49,9.5,5,8.979999999999999,10.371318822023046,0.30766864087377893,9.513795002753993
10.8,0.47,0.43,2.1,0.171,27.0,66.0,0.9982,3.17,0.76,10.8,6,11.700000000000001,22.929936305732486,0.4090847108377145,10.81947505509918
8.3,0.53,0.0,1.4,0.07,6.0,14.0,0.99593,3.25,0.64,10.0,6,8.83,15.630885122410547,0.4285408185129634,10.040866325946602
5.4,0.42,0.27,2.0,0.092,23.0,55.0,0.99471,3.78,0.64,12.3,7,6.09,12.826603325415679,0.4181742150142725,12.365413034954912
7.9,0.33,0.41,1.5,0.0559999999999999,6.0,35.0,0.99396,3.29,0.71,11.0,6,8.64,23.867069486404834,0.17142367360932545,11.066843736166446
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,7.76,10.130246020260493,0.7142517022998904,11.348571887679267
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,7.76,10.130246020260493,0.7142517022998904,11.348571887679267
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,7.76,10.130246020260493,0.7142517022998904,11.348571887679267
7.1,0.39,0.12,2.1,0.065,14.0,24.0,0.99252,3.3,0.53,13.3,6,7.609999999999999,18.15856777493606,0.5833090287904671,13.40023374843832
5.6,0.66,0.0,2.5,0.066,7.0,15.0,0.99256,3.52,0.58,12.9,5,6.26,8.472012102874432,0.4666355576294914,12.996695413879262
7.9,0.54,0.34,2.5,0.076,8.0,17.0,0.99235,3.2,0.72,13.1,8,8.780000000000001,14.602587800369685,0.4705605552614552,13.200987554794176
6.3,0.47,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.48,12.3,6,6.77,13.375796178343949,0.8181570255446805,12.396694214876034
8.8,0.24,0.35,1.7,0.055,13.0,27.0,0.99394,3.14,0.59,11.3,7,9.39,36.51452282157677,0.48146364949446313,11.368895506771032
6.3,0.76,0.0,2.9,0.072,26.0,52.0,0.99379,3.51,0.6,11.5,6,7.06,8.278580814717477,0.49999038480029234,11.571861258414756
10.0,0.43,0.33,2.7,0.095,28.0,89.0,0.9984,3.22,0.68,10.0,5,10.76,23.20185614849188,0.3146032067055426,10.016025641025642
9.1,0.6,0.0,1.9,0.0579999999999999,5.0,10.0,0.9977,3.18,0.63,10.4,6,9.7,15.141430948419302,0.4999500049995001,10.423975142828505
7.4,0.36,0.34,1.8,0.075,18.0,38.0,0.9933,3.38,0.88,13.6,7,8.100000000000001,20.498614958448755,0.4736717454803821,13.69173462196718
7.2,0.48,0.07,5.5,0.089,10.0,18.0,0.99684,3.37,0.68,11.2,7,7.75,14.96881496881497,0.555524693072607,11.235504193250671
8.5,0.28,0.35,1.7,0.061,6.0,15.0,0.99524,3.3,0.74,11.8,7,9.129999999999999,30.249110320284693,0.3999733351109926,11.85643663839878
8.0,0.25,0.43,1.7,0.067,22.0,50.0,0.9946,3.38,0.6,11.9,6,8.68,31.872509960159363,0.4399912001759965,11.964608887995174
